year,JDT,DOY,Time,litu.HW
2003,4963.31,215,8,3.18
2003,4963.33,215,8.5,3.18
2003,4963.35,215,9,3.18
2003,4963.38,215,9.5,3.18
2003,4963.4,215,10,3.18
2003,4963.42,215,10.5,3.18
2003,4963.44,215,11,3.18
2003,4963.46,215,11.5,3.18
2003,4963.48,215,12,3.18
2003,4963.5,215,12.5,3.18
2003,4963.52,215,13,3.18
2003,4963.54,215,13.5,3.18
2003,4963.56,215,14,3.18
2003,4963.58,215,14.5,3.18
2003,4963.6,215,15,3.18
2003,4963.63,215,15.5,3.18
2003,4963.65,215,16,3.18
2003,4963.67,215,16.5,3.18
2003,4963.69,215,17,3.18
2003,4963.71,215,17.5,3.18
2003,4963.73,215,18,3.18
2003,4963.75,215,18.5,3.18
2003,4963.77,215,19,3.18
2003,4963.79,215,19.5,3.18
2003,4963.81,215,20,3.18
2003,4963.83,215,20.5,3.18
2003,4963.85,215,21,3.18
2003,4963.88,215,21.5,3.18
2003,4963.9,215,22,3.18
2003,4963.92,215,22.5,3.18
2003,4963.94,215,23,3.18
2003,4963.96,215,23.5,3.18
2003,4963.98,215,24,3.18
2003,4964,216,0.5,3.18
2003,4964.02,216,1,3.18
2003,4964.04,216,1.5,3.18
2003,4964.06,216,2,3.18
2003,4964.08,216,2.5,3.18
2003,4964.1,216,3,3.18
2003,4964.13,216,3.5,3.18
2003,4964.15,216,4,3.18
2003,4964.17,216,4.5,3.18
2003,4964.19,216,5,3.18
2003,4964.21,216,5.5,3.18
2003,4964.23,216,6,3.18
2003,4964.25,216,6.5,3.18
2003,4964.27,216,7,3.18
2003,4964.29,216,7.5,3.18
2003,4964.31,216,8,3.18
2003,4964.33,216,8.5,3.18
2003,4964.35,216,9,3.18
2003,4964.38,216,9.5,3.18
2003,4964.4,216,10,3.18
2003,4964.42,216,10.5,3.18
2003,4964.44,216,11,3.18
2003,4964.46,216,11.5,3.18
2003,4964.48,216,12,3.18
2003,4964.5,216,12.5,3.18
2003,4964.52,216,13,3.18
2003,4964.54,216,13.5,3.18
2003,4964.56,216,14,3.18
2003,4964.58,216,14.5,3.18
2003,4964.6,216,15,3.18
2003,4964.63,216,15.5,3.18
2003,4964.65,216,16,3.18
2003,4964.67,216,16.5,3.18
2003,4964.69,216,17,3.18
2003,4964.71,216,17.5,3.18
2003,4964.73,216,18,3.18
2003,4964.75,216,18.5,3.18
2003,4964.77,216,19,3.18
2003,4964.79,216,19.5,3.18
2003,4964.81,216,20,3.18
2003,4964.83,216,20.5,3.18
2003,4964.85,216,21,3.18
2003,4964.88,216,21.5,3.18
2003,4964.9,216,22,3.18
2003,4964.92,216,22.5,3.18
2003,4964.94,216,23,3.18
2003,4964.96,216,23.5,3.18
2003,4964.98,216,24,3.18
2003,4965,217,0.5,3.18
2003,4965.02,217,1,3.18
2003,4965.04,217,1.5,3.18
2003,4965.06,217,2,3.18
2003,4965.08,217,2.5,3.18
2003,4965.1,217,3,3.18
2003,4965.13,217,3.5,3.18
2003,4965.15,217,4,3.18
2003,4965.17,217,4.5,3.18
2003,4965.19,217,5,3.18
2003,4965.21,217,5.5,3.18
2003,4965.23,217,6,3.18
2003,4965.25,217,6.5,3.18
2003,4965.27,217,7,3.18
2003,4965.29,217,7.5,3.18
2003,4965.31,217,8,3.18
2003,4965.33,217,8.5,3.18
2003,4965.35,217,9,3.18
2003,4965.38,217,9.5,3.18
2003,4965.4,217,10,3.18
2003,4965.42,217,10.5,3.18
2003,4965.44,217,11,3.18
2003,4965.46,217,11.5,3.18
2003,4965.48,217,12,3.18
2003,4965.5,217,12.5,3.18
2003,4965.52,217,13,3.18
2003,4965.54,217,13.5,3.18
2003,4965.56,217,14,3.18
2003,4965.58,217,14.5,3.18
2003,4965.6,217,15,3.18
2003,4965.63,217,15.5,3.18
2003,4965.65,217,16,3.18
2003,4965.67,217,16.5,3.18
2003,4965.69,217,17,3.18
2003,4965.71,217,17.5,3.18
2003,4965.73,217,18,3.18
2003,4965.75,217,18.5,3.18
2003,4965.77,217,19,3.18
2003,4965.79,217,19.5,3.18
2003,4965.81,217,20,3.18
2003,4965.83,217,20.5,3.18
2003,4965.85,217,21,3.18
2003,4965.88,217,21.5,3.18
2003,4965.9,217,22,3.18
2003,4965.92,217,22.5,3.18
2003,4965.94,217,23,3.18
2003,4965.96,217,23.5,3.18
2003,4965.98,217,24,3.18
2003,4966,218,0.5,3.18
2003,4966.02,218,1,3.18
2003,4966.04,218,1.5,3.18
2003,4966.06,218,2,3.18
2003,4966.08,218,2.5,3.18
2003,4966.1,218,3,3.18
2003,4966.13,218,3.5,3.18
2003,4966.15,218,4,3.18
2003,4966.17,218,4.5,3.18
2003,4966.19,218,5,3.18
2003,4966.21,218,5.5,3.18
2003,4966.23,218,6,3.18
2003,4966.25,218,6.5,3.18
2003,4966.27,218,7,3.18
2003,4966.29,218,7.5,3.18
2003,4966.31,218,8,3.18
2003,4966.33,218,8.5,3.18
2003,4966.35,218,9,3.18
2003,4966.38,218,9.5,3.18
2003,4966.4,218,10,3.18
2003,4966.42,218,10.5,3.18
2003,4966.44,218,11,3.18
2003,4966.46,218,11.5,3.18
2003,4966.48,218,12,3.18
2003,4966.5,218,12.5,3.18
2003,4966.52,218,13,3.18
2003,4966.54,218,13.5,3.18
2003,4966.56,218,14,3.18
2003,4966.58,218,14.5,3.18
2003,4966.6,218,15,3.18
2003,4966.63,218,15.5,3.18
2003,4966.65,218,16,3.18
2003,4966.67,218,16.5,3.18
2003,4966.69,218,17,3.18
2003,4966.71,218,17.5,3.18
2003,4966.73,218,18,3.18
2003,4966.75,218,18.5,3.18
2003,4966.77,218,19,3.18
2003,4966.79,218,19.5,3.18
2003,4966.81,218,20,3.18
2003,4966.83,218,20.5,3.18
2003,4966.85,218,21,3.18
2003,4966.88,218,21.5,3.18
2003,4966.9,218,22,3.18
2003,4966.92,218,22.5,3.18
2003,4966.94,218,23,3.18
2003,4966.96,218,23.5,3.18
2003,4966.98,218,24,3.18
2003,4967,219,0.5,3.18
2003,4967.02,219,1,3.18
2003,4967.04,219,1.5,3.18
2003,4967.06,219,2,3.18
2003,4967.08,219,2.5,3.18
2003,4967.1,219,3,3.18
2003,4967.13,219,3.5,3.18
2003,4967.15,219,4,3.18
2003,4967.17,219,4.5,3.18
2003,4967.19,219,5,3.18
2003,4967.21,219,5.5,3.18
2003,4967.23,219,6,3.18
2003,4967.25,219,6.5,3.18
2003,4967.27,219,7,3.18
2003,4967.29,219,7.5,3.18
2003,4967.31,219,8,3.18
2003,4967.33,219,8.5,3.18
2003,4967.35,219,9,3.18
2003,4967.38,219,9.5,3.18
2003,4967.4,219,10,3.18
2003,4967.42,219,10.5,3.18
2003,4967.44,219,11,3.18
2003,4967.46,219,11.5,3.18
2003,4967.48,219,12,3.18
2003,4967.5,219,12.5,3.18
2003,4967.52,219,13,3.18
2003,4967.54,219,13.5,3.18
2003,4967.56,219,14,3.18
2003,4967.58,219,14.5,3.18
2003,4967.6,219,15,3.18
2003,4967.63,219,15.5,3.18
2003,4967.65,219,16,3.18
2003,4967.67,219,16.5,3.18
2003,4967.69,219,17,3.18
2003,4967.71,219,17.5,3.18
2003,4967.73,219,18,3.18
2003,4967.75,219,18.5,3.18
2003,4967.77,219,19,3.18
2003,4967.79,219,19.5,3.18
2003,4967.81,219,20,3.18
2003,4967.83,219,20.5,3.18
2003,4967.85,219,21,3.18
2003,4967.88,219,21.5,3.18
2003,4967.9,219,22,3.18
2003,4967.92,219,22.5,3.18
2003,4967.94,219,23,3.18
2003,4967.96,219,23.5,3.18
2003,4967.98,219,24,3.18
2003,4968,220,0.5,3.18
2003,4968.02,220,1,3.18
2003,4968.04,220,1.5,3.18
2003,4968.06,220,2,3.18
2003,4968.08,220,2.5,3.18
2003,4968.1,220,3,3.18
2003,4968.13,220,3.5,3.18
2003,4968.15,220,4,3.18
2003,4968.17,220,4.5,3.18
2003,4968.19,220,5,3.18
2003,4968.21,220,5.5,3.18
2003,4968.23,220,6,3.18
2003,4968.25,220,6.5,3.18
2003,4968.27,220,7,3.18
2003,4968.29,220,7.5,3.18
2003,4968.31,220,8,3.18
2003,4968.33,220,8.5,3.18
2003,4968.35,220,9,3.18
2003,4968.38,220,9.5,3.18
2003,4968.4,220,10,3.18
2003,4968.42,220,10.5,3.18
2003,4968.44,220,11,3.18
2003,4968.46,220,11.5,3.18
2003,4968.48,220,12,3.18
2003,4968.5,220,12.5,3.18
2003,4968.52,220,13,3.18
2003,4968.54,220,13.5,3.18
2003,4968.56,220,14,3.18
2003,4968.58,220,14.5,3.18
2003,4968.6,220,15,3.18
2003,4968.63,220,15.5,3.18
2003,4968.65,220,16,3.18
2003,4968.67,220,16.5,3.18
2003,4968.69,220,17,3.18
2003,4968.71,220,17.5,3.18
2003,4968.73,220,18,3.18
2003,4968.75,220,18.5,3.18
2003,4968.77,220,19,3.18
2003,4968.79,220,19.5,3.18
2003,4968.81,220,20,3.18
2003,4968.83,220,20.5,3.18
2003,4968.85,220,21,3.18
2003,4968.88,220,21.5,3.18
2003,4968.9,220,22,3.18
2003,4968.92,220,22.5,3.18
2003,4968.94,220,23,3.18
2003,4968.96,220,23.5,3.18
2003,4968.98,220,24,3.18
2003,4969,221,0.5,3.18
2003,4969.02,221,1,3.18
2003,4969.04,221,1.5,3.18
2003,4969.06,221,2,3.18
2003,4969.08,221,2.5,3.18
2003,4969.1,221,3,3.18
2003,4969.13,221,3.5,3.18
2003,4969.15,221,4,3.18
2003,4969.17,221,4.5,3.18
2003,4969.19,221,5,3.18
2003,4969.21,221,5.5,3.18
2003,4969.23,221,6,3.18
2003,4969.25,221,6.5,3.18
2003,4969.27,221,7,3.18
2003,4969.29,221,7.5,3.18
2003,4969.31,221,8,3.18
2003,4969.33,221,8.5,3.18
2003,4969.35,221,9,3.18
2003,4969.38,221,9.5,3.18
2003,4969.4,221,10,3.18
2003,4969.42,221,10.5,3.18
2003,4969.44,221,11,3.18
2003,4969.46,221,11.5,3.18
2003,4969.48,221,12,3.18
2003,4969.5,221,12.5,3.18
2003,4969.52,221,13,3.18
2003,4969.54,221,13.5,3.18
2003,4969.56,221,14,3.18
2003,4969.58,221,14.5,3.18
2003,4969.6,221,15,3.18
2003,4969.63,221,15.5,3.18
2003,4969.65,221,16,3.18
2003,4969.67,221,16.5,3.18
2003,4969.69,221,17,3.18
2003,4969.71,221,17.5,3.18
2003,4969.73,221,18,3.18
2003,4969.75,221,18.5,3.18
2003,4969.77,221,19,3.18
2003,4969.79,221,19.5,3.18
2003,4969.81,221,20,3.18
2003,4969.83,221,20.5,3.18
2003,4969.85,221,21,3.18
2003,4969.88,221,21.5,3.18
2003,4969.9,221,22,3.18
2003,4969.92,221,22.5,3.18
2003,4969.94,221,23,3.18
2003,4969.96,221,23.5,3.18
2003,4969.98,221,24,3.18
2003,4970,222,0.5,3.18
2003,4970.02,222,1,3.18
2003,4970.04,222,1.5,3.18
2003,4970.06,222,2,3.18
2003,4970.08,222,2.5,3.18
2003,4970.1,222,3,3.18
2003,4970.13,222,3.5,3.18
2003,4970.15,222,4,3.18
2003,4970.17,222,4.5,3.18
2003,4970.19,222,5,3.18
2003,4970.21,222,5.5,3.18
2003,4970.23,222,6,3.18
2003,4970.25,222,6.5,3.18
2003,4970.27,222,7,3.18
2003,4970.29,222,7.5,3.18
2003,4970.31,222,8,3.18
2003,4970.33,222,8.5,3.18
2003,4970.35,222,9,3.18
2003,4970.38,222,9.5,3.18
2003,4970.4,222,10,3.18
2003,4970.42,222,10.5,3.18
2003,4970.44,222,11,3.18
2003,4970.46,222,11.5,3.18
2003,4970.48,222,12,3.18
2003,4970.5,222,12.5,3.18
2003,4970.52,222,13,3.18
2003,4970.54,222,13.5,3.18
2003,4970.56,222,14,3.18
2003,4970.58,222,14.5,3.18
2003,4970.6,222,15,3.18
2003,4970.63,222,15.5,3.18
2003,4970.65,222,16,3.18
2003,4970.67,222,16.5,3.18
2003,4970.69,222,17,3.18
2003,4970.71,222,17.5,3.18
2003,4970.73,222,18,3.18
2003,4970.75,222,18.5,3.18
2003,4970.77,222,19,3.18
2003,4970.79,222,19.5,3.18
2003,4970.81,222,20,3.18
2003,4970.83,222,20.5,3.18
2003,4970.85,222,21,3.18
2003,4970.88,222,21.5,3.18
2003,4970.9,222,22,3.18
2003,4970.92,222,22.5,3.18
2003,4970.94,222,23,3.18
2003,4970.96,222,23.5,3.18
2003,4970.98,222,24,3.18
2003,4971,223,0.5,3.18
2003,4971.02,223,1,3.18
2003,4971.04,223,1.5,3.18
2003,4971.06,223,2,3.18
2003,4971.08,223,2.5,3.18
2003,4971.1,223,3,3.18
2003,4971.13,223,3.5,3.18
2003,4971.15,223,4,3.18
2003,4971.17,223,4.5,3.18
2003,4971.19,223,5,3.18
2003,4971.21,223,5.5,3.18
2003,4971.23,223,6,3.18
2003,4971.25,223,6.5,3.18
2003,4971.27,223,7,3.18
2003,4971.29,223,7.5,3.18
2003,4971.31,223,8,3.18
2003,4971.33,223,8.5,3.18
2003,4971.35,223,9,3.18
2003,4971.38,223,9.5,3.18
2003,4971.4,223,10,3.18
2003,4971.42,223,10.5,3.18
2003,4971.44,223,11,3.18
2003,4971.46,223,11.5,3.18
2003,4971.48,223,12,3.18
2003,4971.5,223,12.5,3.18
2003,4971.52,223,13,3.18
2003,4971.54,223,13.5,3.18
2003,4971.56,223,14,3.18
2003,4971.58,223,14.5,3.18
2003,4971.6,223,15,3.18
2003,4971.63,223,15.5,3.18
2003,4971.65,223,16,3.18
2003,4971.67,223,16.5,3.18
2003,4971.69,223,17,3.18
2003,4971.71,223,17.5,3.18
2003,4971.73,223,18,3.18
2003,4971.75,223,18.5,3.18
2003,4971.77,223,19,3.18
2003,4971.79,223,19.5,3.18
2003,4971.81,223,20,3.18
2003,4971.83,223,20.5,3.18
2003,4971.85,223,21,3.18
2003,4971.88,223,21.5,3.18
2003,4971.9,223,22,3.18
2003,4971.92,223,22.5,3.18
2003,4971.94,223,23,3.18
2003,4971.96,223,23.5,3.18
2003,4971.98,223,24,3.18
2003,4972,224,0.5,3.18
2003,4972.02,224,1,3.18
2003,4972.04,224,1.5,3.18
2003,4972.06,224,2,3.18
2003,4972.08,224,2.5,3.18
2003,4972.1,224,3,3.18
2003,4972.13,224,3.5,3.18
2003,4972.15,224,4,3.18
2003,4972.17,224,4.5,3.18
2003,4972.19,224,5,3.18
2003,4972.21,224,5.5,3.18
2003,4972.23,224,6,3.18
2003,4972.25,224,6.5,3.18
2003,4972.27,224,7,3.18
2003,4972.29,224,7.5,3.18
2003,4972.31,224,8,3.18
2003,4972.33,224,8.5,3.18
2003,4972.35,224,9,3.18
2003,4972.38,224,9.5,3.18
2003,4972.4,224,10,3.18
2003,4972.42,224,10.5,3.18
2003,4972.44,224,11,3.18
2003,4972.46,224,11.5,3.18
2003,4972.48,224,12,3.18
2003,4972.5,224,12.5,3.18
2003,4972.52,224,13,3.18
2003,4972.54,224,13.5,3.18
2003,4972.56,224,14,3.18
2003,4972.58,224,14.5,3.18
2003,4972.6,224,15,3.18
2003,4972.63,224,15.5,3.18
2003,4972.65,224,16,3.18
2003,4972.67,224,16.5,3.18
2003,4972.69,224,17,3.18
2003,4972.71,224,17.5,3.18
2003,4972.73,224,18,3.18
2003,4972.75,224,18.5,3.18
2003,4972.77,224,19,3.18
2003,4972.79,224,19.5,3.18
2003,4972.81,224,20,3.18
2003,4972.83,224,20.5,3.18
2003,4972.85,224,21,3.18
2003,4972.88,224,21.5,3.18
2003,4972.9,224,22,3.18
2003,4972.92,224,22.5,3.18
2003,4972.94,224,23,3.18
2003,4972.96,224,23.5,3.18
2003,4972.98,224,24,3.18
2003,4973,225,0.5,3.18
2003,4973.02,225,1,3.18
2003,4973.04,225,1.5,3.18
2003,4973.06,225,2,3.18
2003,4973.08,225,2.5,3.18
2003,4973.1,225,3,3.18
2003,4973.13,225,3.5,3.18
2003,4973.15,225,4,3.18
2003,4973.17,225,4.5,3.18
2003,4973.19,225,5,3.18
2003,4973.21,225,5.5,3.18
2003,4973.23,225,6,3.18
2003,4973.25,225,6.5,3.18
2003,4973.27,225,7,3.18
2003,4973.29,225,7.5,3.18
2003,4973.31,225,8,3.18
2003,4973.33,225,8.5,3.18
2003,4973.35,225,9,3.18
2003,4973.38,225,9.5,3.18
2003,4973.4,225,10,3.18
2003,4973.42,225,10.5,3.18
2003,4973.44,225,11,3.18
2003,4973.46,225,11.5,3.18
2003,4973.48,225,12,3.18
2003,4973.5,225,12.5,3.18
2003,4973.52,225,13,3.18
2003,4973.54,225,13.5,3.18
2003,4973.56,225,14,3.18
2003,4973.58,225,14.5,3.18
2003,4973.6,225,15,3.18
2003,4973.63,225,15.5,3.18
2003,4973.65,225,16,3.18
2003,4973.67,225,16.5,3.18
2003,4973.69,225,17,3.18
2003,4973.71,225,17.5,3.18
2003,4973.73,225,18,3.18
2003,4973.75,225,18.5,3.18
2003,4973.77,225,19,3.18
2003,4973.79,225,19.5,3.18
2003,4973.81,225,20,3.18
2003,4973.83,225,20.5,3.18
2003,4973.85,225,21,3.18
2003,4973.88,225,21.5,3.18
2003,4973.9,225,22,3.18
2003,4973.92,225,22.5,3.18
2003,4973.94,225,23,3.18
2003,4973.96,225,23.5,3.18
2003,4973.98,225,24,3.18
2003,4974,226,0.5,3.18
2003,4974.02,226,1,3.18
2003,4974.04,226,1.5,3.18
2003,4974.06,226,2,3.18
2003,4974.08,226,2.5,3.18
2003,4974.1,226,3,3.18
2003,4974.13,226,3.5,3.18
2003,4974.15,226,4,3.18
2003,4974.17,226,4.5,3.18
2003,4974.19,226,5,3.18
2003,4974.21,226,5.5,3.18
2003,4974.23,226,6,3.18
2003,4974.25,226,6.5,3.18
2003,4974.27,226,7,3.18
2003,4974.29,226,7.5,3.18
2003,4974.31,226,8,3.18
2003,4974.33,226,8.5,3.18
2003,4974.35,226,9,3.18
2003,4974.38,226,9.5,3.18
2003,4974.4,226,10,3.18
2003,4974.42,226,10.5,3.18
2003,4974.44,226,11,3.18
2003,4974.46,226,11.5,3.18
2003,4974.48,226,12,3.18
2003,4974.5,226,12.5,3.18
2003,4974.52,226,13,3.18
2003,4974.54,226,13.5,3.18
2003,4974.56,226,14,3.18
2003,4974.58,226,14.5,3.18
2003,4974.6,226,15,3.18
2003,4974.63,226,15.5,3.18
2003,4974.65,226,16,3.18
2003,4974.67,226,16.5,3.18
2003,4974.69,226,17,3.18
2003,4974.71,226,17.5,3.18
2003,4974.73,226,18,3.18
2003,4974.75,226,18.5,3.18
2003,4974.77,226,19,3.18
2003,4974.79,226,19.5,3.18
2003,4974.81,226,20,3.18
2003,4974.83,226,20.5,3.18
2003,4974.85,226,21,3.18
2003,4974.88,226,21.5,3.18
2003,4974.9,226,22,3.18
2003,4974.92,226,22.5,3.18
2003,4974.94,226,23,3.18
2003,4974.96,226,23.5,3.18
2003,4974.98,226,24,3.18
2003,4975,227,0.5,3.18
2003,4975.02,227,1,3.18
2003,4975.04,227,1.5,3.18
2003,4975.06,227,2,3.18
2003,4975.08,227,2.5,3.18
2003,4975.1,227,3,3.18
2003,4975.13,227,3.5,3.18
2003,4975.15,227,4,3.18
2003,4975.17,227,4.5,3.18
2003,4975.19,227,5,3.18
2003,4975.21,227,5.5,3.18
2003,4975.23,227,6,3.18
2003,4975.25,227,6.5,3.18
2003,4975.27,227,7,3.18
2003,4975.29,227,7.5,3.18
2003,4975.31,227,8,3.18
2003,4975.33,227,8.5,3.18
2003,4975.35,227,9,3.18
2003,4975.38,227,9.5,3.18
2003,4975.4,227,10,3.18
2003,4975.42,227,10.5,3.18
2003,4975.44,227,11,3.18
2003,4975.46,227,11.5,3.18
2003,4975.48,227,12,3.18
2003,4975.5,227,12.5,3.18
2003,4975.52,227,13,3.18
2003,4975.54,227,13.5,3.18
2003,4975.56,227,14,3.18
2003,4975.58,227,14.5,3.18
2003,4975.6,227,15,3.18
2003,4975.63,227,15.5,3.18
2003,4975.65,227,16,3.18
2003,4975.67,227,16.5,3.18
2003,4975.69,227,17,3.18
2003,4975.71,227,17.5,3.18
2003,4975.73,227,18,3.18
2003,4975.75,227,18.5,3.18
2003,4975.77,227,19,3.18
2003,4975.79,227,19.5,3.18
2003,4975.81,227,20,3.18
2003,4975.83,227,20.5,3.18
2003,4975.85,227,21,3.18
2003,4975.88,227,21.5,3.18
2003,4975.9,227,22,3.18
2003,4975.92,227,22.5,3.18
2003,4975.94,227,23,3.18
2003,4975.96,227,23.5,3.18
2003,4975.98,227,24,3.18
2003,4976,228,0.5,3.18
2003,4976.02,228,1,3.18
2003,4976.04,228,1.5,3.18
2003,4976.06,228,2,3.18
2003,4976.08,228,2.5,3.18
2003,4976.1,228,3,3.18
2003,4976.13,228,3.5,3.18
2003,4976.15,228,4,3.18
2003,4976.17,228,4.5,3.18
2003,4976.19,228,5,3.18
2003,4976.21,228,5.5,3.18
2003,4976.23,228,6,3.18
2003,4976.25,228,6.5,3.18
2003,4976.27,228,7,3.18
2003,4976.29,228,7.5,3.18
2003,4976.31,228,8,3.18
2003,4976.33,228,8.5,3.18
2003,4976.35,228,9,3.18
2003,4976.38,228,9.5,3.18
2003,4976.4,228,10,3.18
2003,4976.42,228,10.5,3.18
2003,4976.44,228,11,3.18
2003,4976.46,228,11.5,3.18
2003,4976.48,228,12,3.18
2003,4976.5,228,12.5,3.18
2003,4976.52,228,13,3.18
2003,4976.54,228,13.5,3.18
2003,4976.56,228,14,3.18
2003,4976.58,228,14.5,3.18
2003,4976.6,228,15,3.18
2003,4976.63,228,15.5,3.18
2003,4976.65,228,16,3.18
2003,4976.67,228,16.5,3.18
2003,4976.69,228,17,3.18
2003,4976.71,228,17.5,3.18
2003,4976.73,228,18,3.18
2003,4976.75,228,18.5,3.18
2003,4976.77,228,19,3.18
2003,4976.79,228,19.5,3.18
2003,4976.81,228,20,3.18
2003,4976.83,228,20.5,3.18
2003,4976.85,228,21,3.18
2003,4976.88,228,21.5,3.18
2003,4976.9,228,22,3.18
2003,4976.92,228,22.5,3.18
2003,4976.94,228,23,3.18
2003,4976.96,228,23.5,3.18
2003,4976.98,228,24,3.18
2003,4977,229,0.5,3.18
2003,4977.02,229,1,3.18
2003,4977.04,229,1.5,3.18
2003,4977.06,229,2,3.18
2003,4977.08,229,2.5,3.18
2003,4977.1,229,3,3.18
2003,4977.13,229,3.5,3.18
2003,4977.15,229,4,3.18
2003,4977.17,229,4.5,3.18
2003,4977.19,229,5,3.18
2003,4977.21,229,5.5,3.18
2003,4977.23,229,6,3.18
2003,4977.25,229,6.5,3.18
2003,4977.27,229,7,3.18
2003,4977.29,229,7.5,3.18
2003,4977.31,229,8,3.18
2003,4977.33,229,8.5,3.18
2003,4977.35,229,9,3.18
2003,4977.38,229,9.5,3.18
2003,4977.4,229,10,3.18
2003,4977.42,229,10.5,3.18
2003,4977.44,229,11,3.18
2003,4977.46,229,11.5,3.18
2003,4977.48,229,12,3.18
2003,4977.5,229,12.5,3.18
2003,4977.52,229,13,3.18
2003,4977.54,229,13.5,3.18
2003,4977.56,229,14,3.18
2003,4977.58,229,14.5,3.18
2003,4977.6,229,15,3.18
2003,4977.63,229,15.5,3.18
2003,4977.65,229,16,3.18
2003,4977.67,229,16.5,3.18
2003,4977.69,229,17,3.18
2003,4977.71,229,17.5,3.18
2003,4977.73,229,18,3.18
2003,4977.75,229,18.5,3.18
2003,4977.77,229,19,3.18
2003,4977.79,229,19.5,3.18
2003,4977.81,229,20,3.18
2003,4977.83,229,20.5,3.18
2003,4977.85,229,21,3.18
2003,4977.88,229,21.5,3.18
2003,4977.9,229,22,3.18
2003,4977.92,229,22.5,3.18
2003,4977.94,229,23,3.18
2003,4977.96,229,23.5,3.18
2003,4977.98,229,24,3.18
2003,4978,230,0.5,3.18
2003,4978.02,230,1,3.18
2003,4978.04,230,1.5,3.18
2003,4978.06,230,2,3.18
2003,4978.08,230,2.5,3.18
2003,4978.1,230,3,3.18
2003,4978.13,230,3.5,3.18
2003,4978.15,230,4,3.18
2003,4978.17,230,4.5,3.18
2003,4978.19,230,5,3.18
2003,4978.21,230,5.5,3.18
2003,4978.23,230,6,3.18
2003,4978.25,230,6.5,3.18
2003,4978.27,230,7,3.18
2003,4978.29,230,7.5,3.18
2003,4978.31,230,8,3.18
2003,4978.33,230,8.5,3.18
2003,4978.35,230,9,3.18
2003,4978.38,230,9.5,3.18
2003,4978.4,230,10,3.18
2003,4978.42,230,10.5,3.18
2003,4978.44,230,11,3.18
2003,4978.46,230,11.5,3.18
2003,4978.48,230,12,3.18
2003,4978.5,230,12.5,3.18
2003,4978.52,230,13,3.18
2003,4978.54,230,13.5,3.18
2003,4978.56,230,14,3.18
2003,4978.58,230,14.5,3.18
2003,4978.6,230,15,3.18
2003,4978.63,230,15.5,3.18
2003,4978.65,230,16,3.18
2003,4978.67,230,16.5,3.18
2003,4978.69,230,17,3.18
2003,4978.71,230,17.5,3.18
2003,4978.73,230,18,3.18
2003,4978.75,230,18.5,3.18
2003,4978.77,230,19,3.18
2003,4978.79,230,19.5,3.18
2003,4978.81,230,20,3.18
2003,4978.83,230,20.5,3.18
2003,4978.85,230,21,3.18
2003,4978.88,230,21.5,3.18
2003,4978.9,230,22,3.18
2003,4978.92,230,22.5,3.18
2003,4978.94,230,23,3.18
2003,4978.96,230,23.5,3.18
2003,4978.98,230,24,3.18
2003,4979,231,0.5,3.18
2003,4979.02,231,1,3.18
2003,4979.04,231,1.5,3.18
2003,4979.06,231,2,3.18
2003,4979.08,231,2.5,3.18
2003,4979.1,231,3,3.18
2003,4979.13,231,3.5,3.18
2003,4979.15,231,4,3.18
2003,4979.17,231,4.5,3.18
2003,4979.19,231,5,3.18
2003,4979.21,231,5.5,3.18
2003,4979.23,231,6,3.18
2003,4979.25,231,6.5,3.18
2003,4979.27,231,7,3.18
2003,4979.29,231,7.5,3.18
2003,4979.31,231,8,3.18
2003,4979.33,231,8.5,3.18
2003,4979.35,231,9,3.18
2003,4979.38,231,9.5,3.18
2003,4979.4,231,10,3.18
2003,4979.42,231,10.5,3.18
2003,4979.44,231,11,3.18
2003,4979.46,231,11.5,3.18
2003,4979.48,231,12,3.18
2003,4979.5,231,12.5,3.18
2003,4979.52,231,13,3.18
2003,4979.54,231,13.5,3.18
2003,4979.56,231,14,3.18
2003,4979.58,231,14.5,3.18
2003,4979.6,231,15,3.18
2003,4979.63,231,15.5,3.18
2003,4979.65,231,16,3.18
2003,4979.67,231,16.5,3.18
2003,4979.69,231,17,3.18
2003,4979.71,231,17.5,3.18
2003,4979.73,231,18,3.18
2003,4979.75,231,18.5,3.18
2003,4979.77,231,19,3.18
2003,4979.79,231,19.5,3.18
2003,4979.81,231,20,3.18
2003,4979.83,231,20.5,3.18
2003,4979.85,231,21,3.18
2003,4979.88,231,21.5,3.18
2003,4979.9,231,22,3.18
2003,4979.92,231,22.5,3.18
2003,4979.94,231,23,3.18
2003,4979.96,231,23.5,3.18
2003,4979.98,231,24,3.18
2003,4980,232,0.5,3.18
2003,4980.02,232,1,3.18
2003,4980.04,232,1.5,3.18
2003,4980.06,232,2,3.18
2003,4980.08,232,2.5,3.18
2003,4980.1,232,3,3.18
2003,4980.13,232,3.5,3.18
2003,4980.15,232,4,3.18
2003,4980.17,232,4.5,3.18
2003,4980.19,232,5,3.18
2003,4980.21,232,5.5,3.18
2003,4980.23,232,6,3.18
2003,4980.25,232,6.5,3.18
2003,4980.27,232,7,3.18
2003,4980.29,232,7.5,3.18
2003,4980.31,232,8,3.18
2003,4980.33,232,8.5,3.18
2003,4980.35,232,9,3.18
2003,4980.38,232,9.5,3.18
2003,4980.4,232,10,3.18
2003,4980.42,232,10.5,3.18
2003,4980.44,232,11,3.18
2003,4980.46,232,11.5,3.18
