year,JDT,DOY,Time,VPD.HW
2003,4901.65,153,16,1.7316757
2003,4901.67,153,16.5,1.6072508
2003,4901.69,153,17,1.6422629
2003,4901.71,153,17.5,1.5754834
2003,4901.73,153,18,1.281242
2003,4901.75,153,18.5,1.148397
2003,4901.77,153,19,0.95309865
2003,4901.79,153,19.5,0.56260282
2003,4901.81,153,20,0.33619905
2003,4901.83,153,20.5,0.23016644
2003,4901.85,153,21,0.15405305
2003,4901.88,153,21.5,0.13908114
2003,4901.9,153,22,0.15061893
2003,4901.92,153,22.5,0.15704924
2003,4901.94,153,23,0.20438069
2003,4901.96,153,23.5,0.20517536
2003,4901.98,153,24,0.18798448
2003,4902,154,0.5,0.19878073
2003,4902.02,154,1,0.16815796
2003,4902.04,154,1.5,0.12809017
2003,4902.06,154,2,0.089915588
2003,4902.08,154,2.5,0.066516429
2003,4902.1,154,3,0.056797795
2003,4902.13,154,3.5,0.057883989
2003,4902.15,154,4,0.053838242
2003,4902.17,154,4.5,0.043014489
2003,4902.19,154,5,0.038355757
2003,4902.21,154,5.5,0.029112389
2003,4902.23,154,6,0.020404667
2003,4902.25,154,6.5,0.016077468
2003,4902.27,154,7,0.017249372
2003,4902.29,154,7.5,0.22143485
2003,4902.31,154,8,0.42936304
2003,4902.33,154,8.5,0.490412
2003,4902.35,154,9,0.63829869
2003,4902.38,154,9.5,0.7673108
2003,4902.4,154,10,0.97318536
2003,4902.42,154,10.5,1.1262602
2003,4902.44,154,11,1.242568
2003,4902.46,154,11.5,1.2349244
2003,4902.48,154,12,1.1570327
2003,4902.5,154,12.5,1.0928661
2003,4902.52,154,13,1.0074892
2003,4902.54,154,13.5,0.61880761
2003,4902.56,154,14,0.74266613
2003,4902.58,154,14.5,1.1240978
2003,4902.6,154,15,1.0917821
2003,4902.63,154,15.5,0.92909408
2003,4902.65,154,16,0.5705331
2003,4902.67,154,16.5,0.44887224
2003,4902.69,154,17,0.4229933
2003,4902.71,154,17.5,0.26988462
2003,4902.73,154,18,0.17084435
2003,4902.75,154,18.5,0.12199358
2003,4902.77,154,19,0.06375213
2003,4902.79,154,19.5,0.041952569
2003,4902.81,154,20,0.02530607
2003,4902.83,154,20.5,0.018404415
2003,4902.85,154,21,0.025149489
2003,4902.88,154,21.5,0.02033535
2003,4902.9,154,22,0.017885668
2003,4902.92,154,22.5,0.01110221
2003,4902.94,154,23,0.006665479
2003,4902.96,154,23.5,0.004440884
2003,4902.98,154,24,0.00663646
2003,4903,155,0.5,0.006611676
2003,4903.02,155,1,0.004416039
2003,4903.04,155,1.5,0.004451966
2003,4903.06,155,2,0.004476988
2003,4903.08,155,2.5,0.006732224
2003,4903.1,155,3,0.008987477
2003,4903.13,155,3.5,0.013523217
2003,4903.15,155,4,0.018109614
2003,4903.17,155,4.5,0.024993755
2003,4903.19,155,5,0.036512986
2003,4903.21,155,5.5,0.031929027
2003,4903.23,155,6,0.018222505
2003,4903.25,155,6.5,0.009128247
2003,4903.27,155,7,0.00458685
2003,4903.29,155,7.5,0.00231343
2003,4903.31,155,8,0.00233648
2003,4903.33,155,8.5,0.002355355
2003,4903.35,155,9,0.004784062
2003,4903.38,155,9.5,0.012108653
2003,4903.4,155,10,0.037323143
2003,4903.42,155,10.5,0.095279694
2003,4903.44,155,11,0.13875265
2003,4903.46,155,11.5,0.11561356
2003,4903.48,155,12,0.21635161
2003,4903.5,155,12.5,0.42243341
2003,4903.52,155,13,0.60424709
2003,4903.54,155,13.5,0.74389946
2003,4903.56,155,14,0.78832
2003,4903.58,155,14.5,0.85100728
2003,4903.6,155,15,0.89221936
2003,4903.63,155,15.5,0.79114795
2003,4903.65,155,16,0.94803107
2003,4903.67,155,16.5,0.90144068
2003,4903.69,155,17,0.59729451
2003,4903.71,155,17.5,0.17545068
2003,4903.73,155,18,0.1610302
2003,4903.75,155,18.5,0.19070847
2003,4903.77,155,19,0.21939476
2003,4903.79,155,19.5,0.14794768
2003,4903.81,155,20,0.092887379
2003,4903.83,155,20.5,0.063991547
2003,4903.85,155,21,0.058018792
2003,4903.88,155,21.5,0.08988443
2003,4903.9,155,22,0.1360649
2003,4903.92,155,22.5,0.13315339
2003,4903.94,155,23,0.12821718
2003,4903.96,155,23.5,0.10891997
2003,4903.98,155,24,0.1090528
2003,4904,156,0.5,0.10619864
2003,4904.02,156,1,0.10720596
2003,4904.04,156,1.5,0.38672006
2003,4904.06,156,2,0.25559092
2003,4904.08,156,2.5,0.21196987
2003,4904.1,156,3,0.16082446
2003,4904.13,156,3.5,0.15634347
2003,4904.15,156,4,0.19996364
2003,4904.17,156,4.5,0.21446721
2003,4904.19,156,5,0.3594287
2003,4904.21,156,5.5,0.53024119
2003,4904.23,156,6,0.51962996
2003,4904.25,156,6.5,0.47693354
2003,4904.27,156,7,0.51293421
2003,4904.29,156,7.5,0.55884147
2003,4904.31,156,8,0.72368175
2003,4904.33,156,8.5,0.81967217
2003,4904.35,156,9,0.93787622
2003,4904.38,156,9.5,1.0254021
2003,4904.4,156,10,1.0918922
2003,4904.42,156,10.5,1.1777722
2003,4904.44,156,11,1.2121751
2003,4904.46,156,11.5,1.2726847
2003,4904.48,156,12,1.3056604
2003,4904.5,156,12.5,1.3652118
2003,4904.52,156,13,1.4438729
2003,4904.54,156,13.5,1.5641338
2003,4904.56,156,14,1.6779954
2003,4904.58,156,14.5,1.5983739
2003,4904.6,156,15,1.6457655
2003,4904.63,156,15.5,1.6525401
2003,4904.65,156,16,1.6713547
2003,4904.67,156,16.5,1.5566401
2003,4904.69,156,17,1.562812
2003,4904.71,156,17.5,1.5459282
2003,4904.73,156,18,1.506285
2003,4904.75,156,18.5,1.3291097
2003,4904.77,156,19,0.98685253
2003,4904.79,156,19.5,0.56218797
2003,4904.81,156,20,0.36054224
2003,4904.83,156,20.5,0.25370902
2003,4904.85,156,21,0.19768998
2003,4904.88,156,21.5,0.17132719
2003,4904.9,156,22,0.1339018
2003,4904.92,156,22.5,0.092490099
2003,4904.94,156,23,0.073587216
2003,4904.96,156,23.5,0.05893784
2003,4904.98,156,24,0.045192301
2003,4905,157,0.5,0.06401471
2003,4905.02,157,1,0.27009571
2003,4905.04,157,1.5,0.20925459
2003,4905.06,157,2,0.11276133
2003,4905.08,157,2.5,0.20478258
2003,4905.1,157,3,0.20379731
2003,4905.13,157,3.5,0.18831983
2003,4905.15,157,4,0.16685374
2003,4905.17,157,4.5,0.096664988
2003,4905.19,157,5,0.068748161
2003,4905.21,157,5.5,0.047266513
2003,4905.23,157,6,0.098239519
2003,4905.25,157,6.5,0.3165713
2003,4905.27,157,7,0.53320229
2003,4905.29,157,7.5,0.63629586
2003,4905.31,157,8,0.68790823
2003,4905.33,157,8.5,0.79599899
2003,4905.35,157,9,0.90479767
2003,4905.38,157,9.5,1.1898395
2003,4905.4,157,10,1.3928143
2003,4905.42,157,10.5,1.434055
2003,4905.44,157,11,1.5496552
2003,4905.46,157,11.5,1.7980782
2003,4905.48,157,12,1.9193528
2003,4905.5,157,12.5,1.8286487
2003,4905.52,157,13,1.9445513
2003,4905.54,157,13.5,1.7822733
2003,4905.56,157,14,1.9434503
2003,4905.58,157,14.5,2.0379913
2003,4905.6,157,15,1.9676718
2003,4905.63,157,15.5,1.9433593
2003,4905.65,157,16,2.0407052
2003,4905.67,157,16.5,1.8328278
2003,4905.69,157,17,1.8231179
2003,4905.71,157,17.5,1.6758811
2003,4905.73,157,18,1.4961281
2003,4905.75,157,18.5,1.2873055
2003,4905.77,157,19,1.0924578
2003,4905.79,157,19.5,0.73590875
2003,4905.81,157,20,0.68205559
2003,4905.83,157,20.5,0.64430571
2003,4905.85,157,21,0.61878431
2003,4905.88,157,21.5,0.61220914
2003,4905.9,157,22,0.66032827
2003,4905.92,157,22.5,0.6921109
2003,4905.94,157,23,0.61635649
2003,4905.96,157,23.5,0.61447173
2003,4905.98,157,24,0.59492135
2003,4906,158,0.5,0.46377543
2003,4906.02,158,1,0.18532673
2003,4906.04,158,1.5,0.08650329
2003,4906.06,158,2,0.050800864
2003,4906.08,158,2.5,0.032227714
2003,4906.1,158,3,0.016194008
2003,4906.13,158,3.5,0.007022471
2003,4906.15,158,4,0
2003,4906.17,158,4.5,0
2003,4906.19,158,5,0
2003,4906.21,158,5.5,0
2003,4906.23,158,6,0
2003,4906.25,158,6.5,0
2003,4906.27,158,7,0
2003,4906.29,158,7.5,0
2003,4906.31,158,8,0
2003,4906.33,158,8.5,0
2003,4906.35,158,9,0
2003,4906.38,158,9.5,0
2003,4906.4,158,10,0
2003,4906.42,158,10.5,0
2003,4906.44,158,11,0.058503967
2003,4906.46,158,11.5,0.13211025
2003,4906.48,158,12,0.15578394
2003,4906.5,158,12.5,0.15540934
2003,4906.52,158,13,0.14170302
2003,4906.54,158,13.5,0.094173923
2003,4906.56,158,14,0.069596075
2003,4906.58,158,14.5,0.070687138
2003,4906.6,158,15,0.093891017
2003,4906.63,158,15.5,0.12212026
2003,4906.65,158,16,0.17105304
2003,4906.67,158,16.5,0.21597853
2003,4906.69,158,17,0.28200489
2003,4906.71,158,17.5,0.22694895
2003,4906.73,158,18,0.17198719
2003,4906.75,158,18.5,0.088149309
2003,4906.77,158,19,0.05715853
2003,4906.79,158,19.5,0.049157295
2003,4906.81,158,20,0.027658051
2003,4906.83,158,20.5,0.018450141
2003,4906.85,158,21,0.009380699
2003,4906.88,158,21.5,0.009674985
2003,4906.9,158,22,0.009479864
2003,4906.92,158,22.5,0.007070439
2003,4906.94,158,23,0.002355355
2003,4906.96,158,23.5,0.00235973
2003,4906.98,158,24,0
2003,4907,159,0.5,0
2003,4907.02,159,1,0
2003,4907.04,159,1.5,0
2003,4907.06,159,2,0
2003,4907.08,159,2.5,0
2003,4907.1,159,3,0
2003,4907.13,159,3.5,0
2003,4907.15,159,4,0
2003,4907.17,159,4.5,0
2003,4907.19,159,5,0
2003,4907.21,159,5.5,0
2003,4907.23,159,6,0
2003,4907.25,159,6.5,0
2003,4907.27,159,7,0
2003,4907.29,159,7.5,0
2003,4907.31,159,8,0
2003,4907.33,159,8.5,0
2003,4907.35,159,9,0
2003,4907.38,159,9.5,0
2003,4907.4,159,10,0
2003,4907.42,159,10.5,0
2003,4907.44,159,11,0.067563675
2003,4907.46,159,11.5,0.17881429
2003,4907.48,159,12,0.36873725
2003,4907.5,159,12.5,0.53009474
2003,4907.52,159,13,0.59084111
2003,4907.54,159,13.5,0.61504012
2003,4907.56,159,14,0.72756106
2003,4907.58,159,14.5,0.85469991
2003,4907.6,159,15,0.97236109
2003,4907.63,159,15.5,1.0203843
2003,4907.65,159,16,0.97200274
2003,4907.67,159,16.5,0.86997938
2003,4907.69,159,17,0.77980065
2003,4907.71,159,17.5,0.78447533
2003,4907.73,159,18,0.69834715
2003,4907.75,159,18.5,0.65081429
2003,4907.77,159,19,0.58722228
2003,4907.79,159,19.5,0.38303915
2003,4907.81,159,20,0.24285145
2003,4907.83,159,20.5,0.16503914
2003,4907.85,159,21,0.15392084
2003,4907.88,159,21.5,0.10777697
2003,4907.9,159,22,0.069196574
2003,4907.92,159,22.5,0.13510177
2003,4907.94,159,23,0.15675081
2003,4907.96,159,23.5,0.059874661
2003,4907.98,159,24,0.035286639
2003,4908,160,0.5,0.023321424
2003,4908.02,160,1,0.01838159
2003,4908.04,160,1.5,0.01364143
2003,4908.06,160,2,0.008965132
2003,4908.08,160,2.5,0.004535854
2003,4908.1,160,3,0.002255272
2003,4908.13,160,3.5,0.002223211
2003,4908.15,160,4,0.002191551
2003,4908.17,160,4.5,0
2003,4908.19,160,5,0
2003,4908.21,160,5.5,0
2003,4908.23,160,6,0
2003,4908.25,160,6.5,0
2003,4908.27,160,7,0.002195658
2003,4908.29,160,7.5,0.15702084
2003,4908.31,160,8,0.28641403
2003,4908.33,160,8.5,0.46372381
2003,4908.35,160,9,0.67230898
2003,4908.38,160,9.5,0.8457756
2003,4908.4,160,10,1.1165301
2003,4908.42,160,10.5,1.5635777
2003,4908.44,160,11,1.7258962
2003,4908.46,160,11.5,1.7785358
2003,4908.48,160,12,1.9104038
2003,4908.5,160,12.5,2.0495207
2003,4908.52,160,13,2.0827036
2003,4908.54,160,13.5,2.1085844
2003,4908.56,160,14,2.1967714
2003,4908.58,160,14.5,2.0781486
2003,4908.6,160,15,1.9158902
2003,4908.63,160,15.5,2.1232364
2003,4908.65,160,16,2.2574646
2003,4908.67,160,16.5,2.1688459
2003,4908.69,160,17,1.956411
2003,4908.71,160,17.5,2.0637908
2003,4908.73,160,18,1.8898522
2003,4908.75,160,18.5,1.5817753
2003,4908.77,160,19,1.178983
2003,4908.79,160,19.5,0.70971644
2003,4908.81,160,20,0.50938392
2003,4908.83,160,20.5,0.25775117
2003,4908.85,160,21,0.12692341
2003,4908.88,160,21.5,0.088010319
2003,4908.9,160,22,0.063713811
2003,4908.92,160,22.5,0.067346662
2003,4908.94,160,23,0.0577829
2003,4908.96,160,23.5,0.04812409
2003,4908.98,160,24,0.043527354
2003,4909,161,0.5,0.05325086
2003,4909.02,161,1,0.05008566
2003,4909.04,161,1.5,0.040917821
2003,4909.06,161,2,0.044082213
2003,4909.08,161,2.5,0.061137464
2003,4909.1,161,3,0.058330629
2003,4909.13,161,3.5,0.054428708
2003,4909.15,161,4,0.048180744
2003,4909.17,161,4.5,0.042730171
2003,4909.19,161,5,0.040690459
2003,4909.21,161,5.5,0.038299669
2003,4909.23,161,6,0.027743496
2003,4909.25,161,6.5,0.091817483
2003,4909.27,161,7,0.24384402
2003,4909.29,161,7.5,0.37185767
2003,4909.31,161,8,0.68955684
2003,4909.33,161,8.5,0.85009658
2003,4909.35,161,9,1.0672038
2003,4909.38,161,9.5,1.3015277
2003,4909.4,161,10,1.5142457
2003,4909.42,161,10.5,1.6419225
2003,4909.44,161,11,1.8388689
2003,4909.46,161,11.5,1.8787096
2003,4909.48,161,12,1.9290066
2003,4909.5,161,12.5,2.0461416
2003,4909.52,161,13,2.0718956
2003,4909.54,161,13.5,1.9844763
2003,4909.56,161,14,2.0591185
2003,4909.58,161,14.5,2.4046352
2003,4909.6,161,15,2.4204822
2003,4909.63,161,15.5,2.1152904
2003,4909.65,161,16,2.2325985
2003,4909.67,161,16.5,2.3848991
2003,4909.69,161,17,2.3575282
2003,4909.71,161,17.5,2.1861308
2003,4909.73,161,18,2.001128
2003,4909.75,161,18.5,1.71374
2003,4909.77,161,19,1.3495573
2003,4909.79,161,19.5,0.90136659
2003,4909.81,161,20,0.58562893
2003,4909.83,161,20.5,0.43851516
2003,4909.85,161,21,0.39102328
2003,4909.88,161,21.5,0.43668073
2003,4909.9,161,22,0.28570399
2003,4909.92,161,22.5,0.40301499
2003,4909.94,161,23,0.59406781
2003,4909.96,161,23.5,0.3158156
2003,4909.98,161,24,0.18218975
2003,4910,162,0.5,0.12288842
2003,4910.02,162,1,0.077828184
2003,4910.04,162,1.5,0.060026973
2003,4910.06,162,2,0.06350527
2003,4910.08,162,2.5,0.055007853
2003,4910.1,162,3,0.046350256
2003,4910.13,162,3.5,0.039690547
2003,4910.15,162,4,0.033804834
2003,4910.17,162,4.5,0.024414603
2003,4910.19,162,5,0.022522224
2003,4910.21,162,5.5,0.035005849
2003,4910.23,162,6,0.084250174
2003,4910.25,162,6.5,0.23772357
2003,4910.27,162,7,0.31933883
2003,4910.29,162,7.5,0.40657049
2003,4910.31,162,8,0.68617809
2003,4910.33,162,8.5,0.8355267
2003,4910.35,162,9,0.95118487
2003,4910.38,162,9.5,1.1079829
2003,4910.4,162,10,1.2236089
2003,4910.42,162,10.5,1.3370093
2003,4910.44,162,11,1.4784695
2003,4910.46,162,11.5,1.5159432
2003,4910.48,162,12,1.4395295
2003,4910.5,162,12.5,1.3606386
2003,4910.52,162,13,1.3820357
2003,4910.54,162,13.5,1.3738821
2003,4910.56,162,14,1.4087272
2003,4910.58,162,14.5,1.6221687
2003,4910.6,162,15,1.7289966
2003,4910.63,162,15.5,1.7480032
2003,4910.65,162,16,1.8572696
2003,4910.67,162,16.5,1.7364419
2003,4910.69,162,17,1.6860193
2003,4910.71,162,17.5,1.5919193
2003,4910.73,162,18,1.4797736
2003,4910.75,162,18.5,1.3475707
2003,4910.77,162,19,1.1111405
2003,4910.79,162,19.5,0.86415976
2003,4910.81,162,20,0.7235316
2003,4910.83,162,20.5,0.66591185
2003,4910.85,162,21,0.61900246
2003,4910.88,162,21.5,0.56656933
2003,4910.9,162,22,0.50107849
2003,4910.92,162,22.5,0.54369217
2003,4910.94,162,23,0.52106094
2003,4910.96,162,23.5,0.49824163
2003,4910.98,162,24,0.35136816
2003,4911,163,0.5,0.25571656
2003,4911.02,163,1,0.14858797
2003,4911.04,163,1.5,0.094177715
2003,4911.06,163,2,0.069841281
2003,4911.08,163,2.5,0.054171424
2003,4911.1,163,3,0.04383361
2003,4911.13,163,3.5,0.033841573
2003,4911.15,163,4,0.028775342
2003,4911.17,163,4.5,0.021408934
2003,4911.19,163,5,0.014237386
2003,4911.21,163,5.5,0.007220522
2003,4911.23,163,6,0.004958102
2003,4911.25,163,6.5,0.033847105
2003,4911.27,163,7,0.12816937
2003,4911.29,163,7.5,0.21788782
2003,4911.31,163,8,0.30184013
2003,4911.33,163,8.5,0.40246364
2003,4911.35,163,9,0.4586578
2003,4911.38,163,9.5,0.5368802
2003,4911.4,163,10,0.65931869
2003,4911.42,163,10.5,0.81482702
2003,4911.44,163,11,0.9176566
2003,4911.46,163,11.5,0.99412876
2003,4911.48,163,12,1.0708219
2003,4911.5,163,12.5,1.0576419
2003,4911.52,163,13,0.37241435
2003,4911.54,163,13.5,0.15354764
2003,4911.56,163,14,0.36292627
2003,4911.58,163,14.5,0.7114554
2003,4911.6,163,15,0.77320069
2003,4911.63,163,15.5,0.64060193
2003,4911.65,163,16,0.59258908
2003,4911.67,163,16.5,0.30248427
2003,4911.69,163,17,0.17927887
2003,4911.71,163,17.5,0.22714829
2003,4911.73,163,18,0.3628189
2003,4911.75,163,18.5,0.16766571
2003,4911.77,163,19,0.091932677
2003,4911.79,163,19.5,0.18927316
2003,4911.81,163,20,0.23168689
2003,4911.83,163,20.5,0.1445604
2003,4911.85,163,21,0.0751523
2003,4911.88,163,21.5,0.085015871
2003,4911.9,163,22,0.082616799
2003,4911.92,163,22.5,0.064852618
2003,4911.94,163,23,0.070790693
2003,4911.96,163,23.5,0.10888536
2003,4911.98,163,24,0.098334804
2003,4912,164,0.5,0.08265648
2003,4912.02,164,1,0.064417563
2003,4912.04,164,1.5,0.051597141
2003,4912.06,164,2,0.04652271
2003,4912.08,164,2.5,0.033435706
2003,4912.1,164,3,0.020676762
2003,4912.13,164,3.5,0.018092167
2003,4912.15,164,4,0.020740069
2003,4912.17,164,4.5,0.025751267
2003,4912.19,164,5,0.017817406
2003,4912.21,164,5.5,0.007580068
2003,4912.23,164,6,0.005096929
2003,4912.25,164,6.5,0.023190323
2003,4912.27,164,7,0.095404148
2003,4912.29,164,7.5,0.23970076
2003,4912.31,164,8,0.29446805
2003,4912.33,164,8.5,0.29005343
2003,4912.35,164,9,0.27314737
2003,4912.38,164,9.5,0.30450192
2003,4912.4,164,10,0.46555871
2003,4912.42,164,10.5,0.56783503
2003,4912.44,164,11,0.6301167
2003,4912.46,164,11.5,0.69930315
2003,4912.48,164,12,0.78155595
2003,4912.5,164,12.5,0.8236835
2003,4912.52,164,13,1.0495763
2003,4912.54,164,13.5,1.1395999
2003,4912.56,164,14,1.1786256
2003,4912.58,164,14.5,1.2996234
2003,4912.6,164,15,1.3865736
2003,4912.63,164,15.5,1.3506367
2003,4912.65,164,16,1.2041793
2003,4912.67,164,16.5,1.0004989
2003,4912.69,164,17,1.0093116
2003,4912.71,164,17.5,1.0506546
2003,4912.73,164,18,1.0585835
2003,4912.75,164,18.5,1.0344901
2003,4912.77,164,19,1.069049
2003,4912.79,164,19.5,0.8711195
2003,4912.81,164,20,0.61463159
2003,4912.83,164,20.5,0.40181354
2003,4912.85,164,21,0.28647062
2003,4912.88,164,21.5,0.18663052
2003,4912.9,164,22,0.12674367
2003,4912.92,164,22.5,0.22314204
2003,4912.94,164,23,0.31502691
2003,4912.96,164,23.5,0.33317044
2003,4912.98,164,24,0.31181166
2003,4913,165,0.5,0.27068791
2003,4913.02,165,1,0.27452835
2003,4913.04,165,1.5,0.26752359
2003,4913.06,165,2,0.24189657
2003,4913.08,165,2.5,0.23998682
2003,4913.1,165,3,0.24070667
2003,4913.13,165,3.5,0.23389693
2003,4913.15,165,4,0.21051529
2003,4913.17,165,4.5,0.19356468
2003,4913.19,165,5,0.1723424
2003,4913.21,165,5.5,0.15412803
2003,4913.23,165,6,0.13610686
2003,4913.25,165,6.5,0.12068733
2003,4913.27,165,7,0.13021076
2003,4913.29,165,7.5,0.22588769
2003,4913.31,165,8,0.35375068
2003,4913.33,165,8.5,0.44112816
2003,4913.35,165,9,0.57549751
2003,4913.38,165,9.5,0.70769143
2003,4913.4,165,10,0.8739208
2003,4913.42,165,10.5,0.96833605
2003,4913.44,165,11,1.1063253
2003,4913.46,165,11.5,1.087568
2003,4913.48,165,12,1.0934237
2003,4913.5,165,12.5,1.1618047
2003,4913.52,165,13,1.3326184
2003,4913.54,165,13.5,1.304286
2003,4913.56,165,14,1.3756655
2003,4913.58,165,14.5,1.3079258
2003,4913.6,165,15,1.3461403
2003,4913.63,165,15.5,1.4121195
2003,4913.65,165,16,1.4516875
2003,4913.67,165,16.5,1.3839215
2003,4913.69,165,17,1.4109051
2003,4913.71,165,17.5,1.4036742
2003,4913.73,165,18,1.3113822
2003,4913.75,165,18.5,1.2118057
2003,4913.77,165,19,1.0117602
2003,4913.79,165,19.5,0.73215866
2003,4913.81,165,20,0.56057388
2003,4913.83,165,20.5,0.51820683
2003,4913.85,165,21,0.55074179
2003,4913.88,165,21.5,0.56590253
2003,4913.9,165,22,0.51472086
2003,4913.92,165,22.5,0.49153692
2003,4913.94,165,23,0.4849008
2003,4913.96,165,23.5,0.45468235
2003,4913.98,165,24,0.40005907
2003,4914,166,0.5,0.3722235
2003,4914.02,166,1,0.4125115
2003,4914.04,166,1.5,0.36098096
2003,4914.06,166,2,0.27630728
2003,4914.08,166,2.5,0.26302636
2003,4914.1,166,3,0.26789686
2003,4914.13,166,3.5,0.21369529
2003,4914.15,166,4,0.14284968
2003,4914.17,166,4.5,0.10150225
2003,4914.19,166,5,0.072469018
2003,4914.21,166,5.5,0.059460662
2003,4914.23,166,6,0.049489658
2003,4914.25,166,6.5,0.068472035
2003,4914.27,166,7,0.11976667
2003,4914.29,166,7.5,0.12072127
2003,4914.31,166,8,0.18679263
2003,4914.33,166,8.5,0.27611911
2003,4914.35,166,9,0.3106316
2003,4914.38,166,9.5,0.3134478
2003,4914.4,166,10,0.35544902
2003,4914.42,166,10.5,0.52931881
2003,4914.44,166,11,0.56024075
2003,4914.46,166,11.5,0.62412703
2003,4914.48,166,12,0.66305906
2003,4914.5,166,12.5,0.66576606
2003,4914.52,166,13,0.74780989
2003,4914.54,166,13.5,0.97334701
2003,4914.56,166,14,0.97363651
2003,4914.58,166,14.5,1.1227515
2003,4914.6,166,15,1.137785
2003,4914.63,166,15.5,1.2192249
2003,4914.65,166,16,1.3221473
2003,4914.67,166,16.5,1.2569469
2003,4914.69,166,17,0.81992567
2003,4914.71,166,17.5,0.19874275
2003,4914.73,166,18,0.056129187
2003,4914.75,166,18.5,0.037011236
2003,4914.77,166,19,0.021110617
2003,4914.79,166,19.5,0.01311387
2003,4914.81,166,20,0.007777526
2003,4914.83,166,20.5,0.002576703
2003,4914.85,166,21,0
2003,4914.88,166,21.5,0
2003,4914.9,166,22,0
2003,4914.92,166,22.5,0
2003,4914.94,166,23,0
2003,4914.96,166,23.5,0
2003,4914.98,166,24,0
2003,4915,167,0.5,0
2003,4915.02,167,1,0
2003,4915.04,167,1.5,0
2003,4915.06,167,2,0
2003,4915.08,167,2.5,0
2003,4915.1,167,3,0
2003,4915.13,167,3.5,0
2003,4915.15,167,4,0
2003,4915.17,167,4.5,0
2003,4915.19,167,5,0
2003,4915.21,167,5.5,0
2003,4915.23,167,6,0
2003,4915.25,167,6.5,0
2003,4915.27,167,7,0
2003,4915.29,167,7.5,0
2003,4915.31,167,8,0
2003,4915.33,167,8.5,0
2003,4915.35,167,9,0
2003,4915.38,167,9.5,0
2003,4915.4,167,10,0
2003,4915.42,167,10.5,0
2003,4915.44,167,11,0
2003,4915.46,167,11.5,0
2003,4915.48,167,12,0.01091466
2003,4915.5,167,12.5,0.078897193
2003,4915.52,167,13,0.16816826
2003,4915.54,167,13.5,0.28438976
2003,4915.56,167,14,0.3627823
2003,4915.58,167,14.5,0.23344968
2003,4915.6,167,15,0.10474885
2003,4915.63,167,15.5,0.070185222
2003,4915.65,167,16,0.056494538
2003,4915.67,167,16.5,0.11544594
2003,4915.69,167,17,0.13990815
2003,4915.71,167,17.5,0.17806491
2003,4915.73,167,18,0.18125328
2003,4915.75,167,18.5,0.16579036
2003,4915.77,167,19,0.15614113
2003,4915.79,167,19.5,0.13478307
2003,4915.81,167,20,0.10003189
2003,4915.83,167,20.5,0.073061198
2003,4915.85,167,21,0.068094306
2003,4915.88,167,21.5,0.093574993
2003,4915.9,167,22,0.087475225
2003,4915.92,167,22.5,0.072258517
2003,4915.94,167,23,0.070833057
2003,4915.96,167,23.5,0.065787561
2003,4915.98,167,24,0.05256439
2003,4916,168,0.5,0.045678977
2003,4916.02,168,1,0.045280974
2003,4916.04,168,1.5,0.038642675
2003,4916.06,168,2,0.023600193
2003,4916.08,168,2.5,0.017217558
2003,4916.1,168,3,0.012961716
2003,4916.13,168,3.5,0.008689893
2003,4916.15,168,4,0.006529646
2003,4916.17,168,4.5,0.004358539
2003,4916.19,168,5,0.002183357
2003,4916.21,168,5.5,0
2003,4916.23,168,6,0
2003,4916.25,168,6.5,0
2003,4916.27,168,7,0
2003,4916.29,168,7.5,0
2003,4916.31,168,8,0
2003,4916.33,168,8.5,0
2003,4916.35,168,9,0
2003,4916.38,168,9.5,0
2003,4916.4,168,10,0
2003,4916.42,168,10.5,0
2003,4916.44,168,11,0
2003,4916.46,168,11.5,0
2003,4916.48,168,12,0
2003,4916.5,168,12.5,0
2003,4916.52,168,13,0
2003,4916.54,168,13.5,0.006728035
2003,4916.56,168,14,0.020385984
2003,4916.58,168,14.5,0.038964029
2003,4916.6,168,15,0.048102167
2003,4916.63,168,15.5,0.045783158
2003,4916.65,168,16,0.048311591
2003,4916.67,168,16.5,0.048132036
2003,4916.69,168,17,0.043710485
2003,4916.71,168,17.5,0.046671744
2003,4916.73,168,18,0.051561922
2003,4916.75,168,18.5,0.051338919
2003,4916.77,168,19,0.04171925
2003,4916.79,168,19.5,0.029907174
2003,4916.81,168,20,0.020500319
2003,4916.83,168,20.5,0.013607563
2003,4916.85,168,21,0.006812244
2003,4916.88,168,21.5,0.002277813
2003,4916.9,168,22,0
2003,4916.92,168,22.5,0
2003,4916.94,168,23,0
2003,4916.96,168,23.5,0
2003,4916.98,168,24,0
2003,4917,169,0.5,0
2003,4917.02,169,1,0
2003,4917.04,169,1.5,0
2003,4917.06,169,2,0
2003,4917.08,169,2.5,0
2003,4917.1,169,3,0
2003,4917.13,169,3.5,0
2003,4917.15,169,4,0
2003,4917.17,169,4.5,0
2003,4917.19,169,5,0
2003,4917.21,169,5.5,0
2003,4917.23,169,6,0
2003,4917.25,169,6.5,0
2003,4917.27,169,7,0
2003,4917.29,169,7.5,0
2003,4917.31,169,8,0
2003,4917.33,169,8.5,0
2003,4917.35,169,9,0
2003,4917.38,169,9.5,0
2003,4917.4,169,10,0.15271245
2003,4917.42,169,10.5,0.29251942
2003,4917.44,169,11,0.33518437
2003,4917.46,169,11.5,0.42401683
2003,4917.48,169,12,0.49471939
